0.000000,1473.581685
0.261799,1013.131110
0.523599,777.294617
0.785398,1161.069807
1.047200,1014.133735
1.309000,984.263614
1.570800,949.610481
1.832600,996.974809
2.094400,1048.167374
2.356190,1181.380548
2.617990,801.475472
2.879790,1021.731866
